author,published_date,updated_date,like_count,comment,vader_sentiment
@KungPowShitzu,2024-01-20 12:51:25+00:00,2024-01-20 12:51:25+00:00,4.0,Making Argentina Great Again,positive
@dmdmorg,2024-01-20 12:48:59+00:00,2024-01-20 12:48:59+00:00,0.0,"Free market capitalism is code for fascism. And socialism is just a piss up for wannabee nogoodniks. Have no masters. MInd you, i like the way free market capitalism is the desired goal when they have all the means to growth..It&#39;s like saying it&#39;s my ball and you can only play if you let me win, in a round about way of course.",positive
@user-zd5ux5nf9b,2024-01-20 12:48:38+00:00,2024-01-20 12:48:38+00:00,0.0,The wisest political leader in the world!,positive
@manicminer8813,2024-01-20 12:44:24+00:00,2024-01-20 12:44:24+00:00,14.0,Bet Davos elites weren&#39;t expecting that speech.<br>God bless you Milei,positive
@TheMiniMadCat,2024-01-20 12:42:29+00:00,2024-01-20 12:42:29+00:00,1.0,GDP GDP GDP GDP GDP : NOT A MEASUREMENT OF HUMAN HAPPINESS. IT&#39;S LIFTED 1% TO EXTREME WEALTH!!!,positive
@CenthronRaiseUrFist,2024-01-20 12:42:13+00:00,2024-01-20 12:42:13+00:00,0.0,no money is the answer because it has never been tested. elites tell you the opposite into oblivion. yours.,negative
@timfagan1333,2024-01-20 12:42:00+00:00,2024-01-20 12:42:00+00:00,0.0,"He&#39;s conveniantly not addressing that the non-government side of the market is corrupt aswell.  Collusion, lack of competition through mergers and takeovers, bribes, artificial and real costs to entry distort the market.  Without proper regulation captialisim is in danger of reverting to aristocracy or oligarchy which will result in poverty for many.  Tax havens and economic structures that provide unfair advantage to some also damage the economic growth.  Argentina is not a good example due to the corruption in its elites.  One could argue that narco states are truely captialist - is that good for society?  Tell the whole story - not just what you want to see.",negative
@arkane5260,2024-01-20 12:37:13+00:00,2024-01-20 12:37:13+00:00,2.0,"Damn, apart from the WEF actually letting him speak, I can barely believe the AI did such a good job in converting his voice and lip movements to English, that&#39;s crazy!",negative
@laurieedeburn2449,2024-01-20 12:36:58+00:00,2024-01-20 12:36:58+00:00,0.0,ridiculous...  this guy has no reality,negative
@pastorwilliamhay1687,2024-01-20 12:35:14+00:00,2024-01-20 12:35:14+00:00,1.0,Brilliant. Show it to those ignorant people.,positive
@maddantt7757,2024-01-20 12:35:13+00:00,2024-01-20 12:35:13+00:00,1.0,what an amazing man. HE is truly a leader FOR his people,positive
@matthewbell4200,2024-01-20 12:33:49+00:00,2024-01-20 12:33:49+00:00,0.0,Invest in Argentina,neutral
@matthewbell4200,2024-01-20 12:33:34+00:00,2024-01-20 12:33:34+00:00,0.0,This is spot on,neutral
@martinbowman1993,2024-01-20 12:28:05+00:00,2024-01-20 12:28:05+00:00,0.0,This guy gets it.,neutral
@cstar1931,2024-01-20 12:27:08+00:00,2024-01-20 12:27:08+00:00,0.0,Appreciate this,positive
@sonofode902,2024-01-20 12:27:06+00:00,2024-01-20 12:27:06+00:00,11.0,God bless this man.,positive
@FatherGorgony,2024-01-20 12:23:30+00:00,2024-01-20 12:23:30+00:00,0.0,We wiil see the results of his project for Argentina in 2-3 years.,neutral
@mbboisvert,2024-01-20 12:17:08+00:00,2024-01-20 12:17:08+00:00,1039.0,"As an American, this is the first time in my life that a politician has spoken to my values. I wish the USA had leadership like this.",positive
@davejenvey3598,2024-01-20 12:16:44+00:00,2024-01-20 12:16:44+00:00,0.0,The wef must fall.,neutral
@MrAnakindra,2024-01-20 12:15:48+00:00,2024-01-20 12:15:48+00:00,0.0,I just hope he doesn´t end up like JFK or Martin Luther King... God protect him!,positive
@jsjooste,2024-01-20 12:15:14+00:00,2024-01-20 12:15:14+00:00,1.0,This man needs to be protected! For real!,positive
@hozhywahjudisurjatanidjaja709,2024-01-20 12:13:41+00:00,2024-01-20 12:13:41+00:00,0.0,"Global economy. Mungkin juga dianggap bagus.tapi sis negatif adalah beban berat bagi sistem computer(A.I)bisa membuat ketergantungan dan bisa suatu saat akan mengalami kesulitan(dark light global).mengenai tax tidak perlu di kuatirkan karena memang wajib supaya suatu negara(Persero Terbatas)bisa membantu dalam financial. Yang paling menakutkan sebetulnya adalah inflation tiap negara harus di upayakan jangan sampai 5%.new values harus di berdayakan melalui sektor pangan(pertanian).utamakan pangan lebih dahulu.sektor industri harus  ditekan pertumbuhan nya.(1%) sesuai permintaan.kepanikan atas eksekutip(manager)yang akan mengalami jobbles.binatang baru(globalisasi)yang diwahyukan dalam injil yohannes harap menjadi attention.penting dalam sistimkeuangan jangan sampai merger antar negara.kekuatan economic sebetulnya adalah PDB.dan dalam waktu kurun waktu(20)akan datang jangan mengejar pertumbuhan ekonomi.supaya industri istirahat sementara(stagnan),menekan ongkos industri,memberi kesempatan pertanian berjaya(food estate )masuk skala industri supaya harga pangan Dunia menuju titik terendah dalam harga supaya penduduk dunia bisa membeli.baru daya beli  untuk industri secara otomatis akan menjadi baik.",positive
@junegray5506,2024-01-20 12:10:32+00:00,2024-01-20 12:10:32+00:00,0.0,If he is speaking in Spanish why are his lips synchronised with the English translation?,neutral
@jlb473,2024-01-20 12:08:41+00:00,2024-01-20 12:08:41+00:00,0.0,"Capitalism must be seen simply as the horse pulling the wagen, but the driver must be someone else who fully understands that the world, the universe, belongs to every human being and that they deserve the right to live the  best as possible in respect whith nature and biodiversity wich are a precious gift that must be preserved",positive
@denac4708,2024-01-20 12:07:56+00:00,2024-01-20 12:07:56+00:00,0.0,"Great coverage on this subject that needs more positive attention. This is so controversial because the people who hate Capitalism do so as they protest in their Nike sneakers, posting stupidity on tictoks on thier iPhones and drinking their Starbucks; all this while not going to their University classes that capitalists pay for. Let&#39;s get back to &quot;no handouts&quot;, working for what you need and want , providing quality goods and services for a modest price. The welfare system made socialism look desirable because (welfare/socialism) you can do bare minimum yet you get the same things and amounts as everyone gets. They fail to realized that (wel/social) means the govt owns you. There will be no Nike sneakers for the average citizen,  you will wear &quot;buddies&quot; like jail shoes, have the same clothing,  sleep on itchy sheets. You will stand in line, where and when they tell you to for your weekly bread, milk, cheese and maybe a meat.  There will be no handouts in socialism.  And socialism will kill  all middle-class&#39; . The financial elites will remain elites and everyone below them will be in severe poverty. You will work or die; work till you die.  No financial freedom.  No freedom.  No voice. It will not be &quot;the hunger games&quot; or  &quot;handmaids tail&quot; it will be much worse and there will be no heros. There will be no resistance.",negative
@oscarbenigsen4538,2024-01-20 12:07:53+00:00,2024-01-20 12:07:53+00:00,0.0,"Extreme common sense, which means no one at the WEF will understand it.",negative
@ethanknisley3721,2024-01-20 12:07:47+00:00,2024-01-20 12:07:47+00:00,16.0,"Sounds like Atlas won&#39;t be Shrugging in Argentina, well done sir. I look forward to watching the future prosperity, equality and social well being of Argentina.",positive
@gayatriadarsh3255,2024-01-20 12:06:16+00:00,2024-01-20 12:06:16+00:00,0.0,"Klaus would be shocked to hear this,on his WEF platform!!!🤭😂Bravo Argentina!👍",positive
@gilesbaron6893,2024-01-20 12:06:09+00:00,2024-01-20 12:06:09+00:00,0.0,Beautiful,positive
@foxate,2024-01-20 12:04:21+00:00,2024-01-20 12:04:21+00:00,0.0,Great job 👏,positive
@sergiolandz6056,2024-01-20 12:03:34+00:00,2024-01-20 12:03:34+00:00,0.0,"its just a speech, i want to see action... NOTHING is changing for the better.... Im done with politics its rat poison for beings with a mind body and soul.",negative
@1111shee,2024-01-20 12:02:27+00:00,2024-01-20 12:02:27+00:00,0.0,Brilliant!  Let&#39;s watch Argentina&#39;s development under his control.,positive
@matswistrandh259,2024-01-20 12:02:23+00:00,2024-01-20 12:02:23+00:00,27.0,"Speak the truth, the whole truth and nothing but the truth. This is exactly what this man did.",neutral
@wuwei1846,2024-01-20 12:01:09+00:00,2024-01-20 12:01:09+00:00,0.0,An eloquent defense against socialism and centralized control.,positive
@leahmedin9172,2024-01-20 12:00:49+00:00,2024-01-20 12:00:49+00:00,0.0,👏,neutral
@ianbentley6906,2024-01-20 11:58:59+00:00,2024-01-20 11:58:59+00:00,0.0,100 % correct,neutral
@musikguru1,2024-01-20 11:58:45+00:00,2024-01-20 11:58:45+00:00,1.0,"Milei is simply brilliant!! Not only because of what he says, but also because of WHERE AND WHEN he delivers this great speech of a century!!! Bravo!! Standing ovation!👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👍🏻",positive
@254OOPS,2024-01-20 11:58:33+00:00,2024-01-20 11:58:33+00:00,0.0,Sadist rule Davos . They want poverty,negative
@luciusesox1luckysox570,2024-01-20 11:57:00+00:00,2024-01-20 11:57:00+00:00,0.0,Great speech.  I am on his side.  BUT... There are some mighty presumptions about the human condition in there and although I find it far less idealistic than your average Liberal/Communist Tripe he is still a politician and he is still describing HIS side of the argument.  But good on him because capitalism is the best we have found so far.,positive
@LiemNguyen-qr6bq,2024-01-20 11:55:44+00:00,2024-01-20 11:55:44+00:00,14.0,"Someone once said, &quot; it is better to live a day as a lion, than a thousand years as a sheep&quot;.",positive
@elene3vit,2024-01-20 11:55:04+00:00,2024-01-20 11:55:04+00:00,1.0,"We have survived being together, being social human beings. Capitalism is a parasitic system which exists at the expence of the others (monopoly - colony). Capitalitst&#39;s mail goal is profit but not the QUALITY of the products... <br>I am totally disagree with his statemets!!!",negative
@josefalawson3049,2024-01-20 11:52:17+00:00,2024-01-20 11:52:17+00:00,0.0,BRAVO!!!,neutral
@resto95,2024-01-20 11:46:30+00:00,2024-01-20 11:46:30+00:00,0.0,This is all good but they already put the plan in motion they won&#39;t change it.<br><br>We are all headed towards enslavement worse than we already are.<br><br>Wage enslavement is no better than traditional enslavement.<br><br>Every regular working person in America is a slave work paycheck to paycheck with no end in sight.<br><br>My generation will never be able to buy houses like they did in the 1950s and the elite class wants it that way if they didn&#39;t why has no policy benefited the bottom 70 percent at the expense of the top 1 percent.,negative
@willow1279,2024-01-20 11:45:23+00:00,2024-01-20 11:45:23+00:00,15.0,Absolutely fantastic speech 👏👏👏,positive
@BFVsnypEz,2024-01-20 11:45:18+00:00,2024-01-20 11:47:35+00:00,0.0,"He&#39;s just controlled opposition. Just from when he says <a href=""https://www.youtube.com/watch?v=YtegqgKYR-U&amp;t=760"">12:40</a> -its a mistake to &quot;implement regulations on&quot; and &quot;dismantle monopolies&quot; I can tell you that. He is literally speaking at a place full of cronies and CEO&#39;s of MASSIVE monopolies/companies.",negative
@michaelcarlucci1843,2024-01-20 11:43:24+00:00,2024-01-20 11:43:24+00:00,0.0,unfortunately he is talking to NARCISSISTS THEY DON&#39;T CARE. HES GREAT. HISTORIC SPEECH,positive
@musikguru1,2024-01-20 11:42:02+00:00,2024-01-20 11:42:02+00:00,0.0,I am afraid the brave and honest Mr. Milei will never be invited again to this nest of the world worst enemies — WEF!!,negative
@mindyourownbusiness650,2024-01-20 11:40:09+00:00,2024-01-20 11:40:09+00:00,0.0,No point being rich if our existence is threatened by the thing that made us rich. Socialism and capitalism are not the answers. We need a 3rd way.,positive
@BouncyTunez-wi2gy,2024-01-20 11:39:55+00:00,2024-01-20 12:00:05+00:00,173.0,👏I was shocked they allowed him to speak so at first thought it was fake but he speaks for everyone imo who still lives by common sense and unwavering morals 👍,negative
@zxl2537,2024-01-20 11:36:28+00:00,2024-01-20 11:36:28+00:00,0.0,"Smart people stand above the contradiction, while unsmart people stand on one side of the contradiction.",negative
@kziel123,2024-01-20 11:34:43+00:00,2024-01-20 11:34:43+00:00,0.0,does this guy look like Benny Hill or what?!,positive
@michaelcarlucci1843,2024-01-20 11:30:56+00:00,2024-01-20 11:30:56+00:00,0.0,you go boy love this guy,positive
@janewillis978,2024-01-20 11:28:44+00:00,2024-01-20 11:28:44+00:00,24.0,I am happy you sent this. We all need to speak out and fight for freedom,positive
@Mikael2650,2024-01-20 11:21:59+00:00,2024-01-20 11:21:59+00:00,0.0,"&quot;The state is not the solution the state is the problem itself&quot; 🦾💥<br><br>Sad fact: Denmark was the first country to sign with WEF&#39;s plans, and that why Denmark as we knew it is gone. Since the signing The political insanity is through the roof. Sadly because when you think back it was such a nice country.. Klaus was right we definitely need a reset BUT NOT HIS IDEA OF A RESET.",negative
